t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0,0,0,0,3.15230971270523,1.8776663311117,-4.49464064130597,0.224232184054403,0.022307779530356,0.5549130327539,0.800808227159591,0,0,0,0,0,0,0,0,0,5.48462263321454,5.99805023719875,5.56076429482681,5.82897093892615,0,0,0,0,0,0
0.374357373242571,0.104518392751246,0.961240429811222,0.206923281797943,3.90983564308619,4.29068270381077,0.663781297825688,0.33611061599876,0.243719555896071,0.212959573531712,0.884465178471119,0,0,0,0,0,0,0,0,0,6.85636342366457,6.6038282160055,6.78334123408455,6.77786996902064,0,0,0,0,0,0
0,0,0,0,4.41879450413452,1.65263648197664,-1.85242994839193,0.378952274054609,0.74543996674456,0.441799201092897,0.324850574699181,0,0,0,0,0,0,0,0,0,0.002257970095704,0.322497418100445,-9.97410521982165E-09,-9.99264328508296E-09,0,0,0,0,0,0
0.328312953942803,0.102655122212931,-0.662644779376977,-0.887099888998397,3.60859368886511,-1.77942713707733,-1.19833890322705,0.258580684117116,0.477736251245831,0.322219784095872,0.775292534972648,0,0,0,0,0,0,0,0,0,3.78574456506404,6.84649955163632,3.47615203798453,6.8790000687726,0,0,0,0,0,0
0,0,0,0,-0.553697634816839,-3.35708581500408,-3.06186248722906,0.578733464811526,0.526486704367729,0.135754370000635,0.607824051726308,0,0,0,0,0,0,0,0,0,5.84170509086544,6.77138456657547,6.16326066369728,6.76059310147331,0,0,0,0,0,0
0.76794570702905,1.10415349910741,-1.9384804161798,0.768129359400478,1.75566628694598,-1.89499974908513,3.88516763345655,0.679713137985869,0.246134699507925,0.424956576491421,0.544811589307935,0,0,0,0,0,0,0,0,0,0.40377462588772,0.288284737653891,0.373108525659164,2.79057642945243E-07,0,0,0,0,0,0
0,0,0,0,-1.13222169082735,1.46406573776785,1.40742210005307,0.746204945186074,0.214053423456635,0.435719662740183,0.455530116664007,0,0,0,0,0,0,0,0,0,6.8789999129765,4.59191149908882,6.4644507848738,4.61197478641356,0,0,0,0,0,0
0.780428546732476,2.4912599771016,-1.77151646484871,-0.614430526461064,3.89647359437281,-4.06575977197067,-4.02290007558895,0.299724176054111,0.380734859226133,0.548207167886333,0.681670951659807,0,0,0,0,0,0,0,0,0,0.015660562388736,1.09959554207349,1.26297533944866E-07,0.654621773616161,0,0,0,0,0,0
0,0,0,0,-1.33258970787582,4.49553460568487,-2.39921276669343,0.710153029583275,0.003307614815441,0.297328530823719,0.638175116262094,0,0,0,0,0,0,0,0,0,6.87900006839433,6.87879590623648,6.87822470025226,6.87900006819227,0,0,0,0,0,0
0.037264918920205,0.028460104600957,0.540862416700673,-0.209024351458338,-0.89947785094586,1.81808818332972,-1.68665228099692,0.50499411732539,0.505529313647672,0.637330303965262,0.288498073056323,0,0,0,0,0,0,0,0,0,6.87900006839433,6.87879590623648,6.87822470025226,6.87900006819227,0,0,0,0,0,0
0,0,0,0,-3.06872698118505,2.8419008179564,-0.294612477554903,0.268343973432347,0.869469049284621,0.339691901555068,0.237959022263371,0,0,0,0,0,0,0,0,0,1.87634977527253E-07,1.80842759462205,0.453656043643407,1.79266227789032,0,0,0,0,0,0
0.699824326077632,-1.14175532994886,2.42741043770095,-0.549739788202826,-0.635519753488809,2.83167330589166,0.18242954244991,0.723909674834984,0.457598462703305,0.299001377739878,0.420899757331286,0,0,0,0,0,0,0,0,0,0.766221673208801,0.453855930442757,0.771663258091918,2.69632523361268E-06,0,0,0,0,0,0
0,0,0,0,-0.795515336499251,-2.13052100322132,-1.7820858439635,0.401226731664862,0.686832437175926,0.127637468981001,0.592441549482002,0,0,0,0,0,0,0,0,0,-9.99085218590098E-09,-9.98249160544824E-09,0.212345068103192,0.002249715243269,0,0,0,0,0,0
0.498608942851375,-0.648685046068684,0.126974553587461,-0.859077814673234,-4.08656901597423,-4.75497627888694,-0.174836041697203,0.738342922665297,0.001510418129118,0.194149881191923,0.645874036341689,0,0,0,0,0,0,0,0,0,6.87900006878169,6.57830719253928,6.8176918213286,6.72797246380411,0,0,0,0,0,0
0,0,0,0,-0.973917037667178,2.7579047285374,4.6312233449363,0.608666030883255,0.073130080145412,0.269434203650564,0.742686248782039,0,0,0,0,0,0,0,0,0,6.33520844114335,5.91930806476476,5.85518768172958,5.26211894750463,0,0,0,0,0,0
-2.99999685812513E-08,0.214895753918694,1.05730856788001,-0.327640660259053,-1.94293554093775,-1.51286008509454,3.85079059633403,0.283668496737151,0.905720833968093,0.131498538154672,0.286199387382662,0,0,0,0,0,0,0,0,0,6.17940774922697,6.87777868096171,6.21683025500105,6.87789419923134,0,0,0,0,0,0
0,0,0,0,-2.32302929545081,3.681323395446,-2.15272731676946,0.735964734845358,0.275984269047853,0.53546715177481,0.308971716621922,0,0,0,0,0,0,0,0,0,6.87884607188573,6.87884687250547,6.87881367171051,6.87877661430253,0,0,0,0,0,0
-3.99999722347977E-08,0.584136056180923,-0.834240382711984,0.788453375762724,-4.18461417698322,-2.60081347096938,2.42672992274637,0.595620969559052,0.548141019619124,0.337406909095271,0.480555575274304,0,0,0,0,0,0,0,0,0,6.87884599621838,6.87884683817048,6.87881796737785,6.87876527175672,0,0,0,0,0,0
0,0,0,0,3.04078465231498,1.19862256791555,-4.1189987832706,0.559718011024569,0.683712524732355,0.45208228953529,0.121961203451505,0,0,0,0,0,0,0,0,0,0.00226491409212,0.57087744743103,-9.97523864792538E-09,-9.98816292836943E-09,0,0,0,0,0,0
0.185471721600391,-0.410471200833549,-0.547141697923019,0.585569610185805,-0.282990559554059,-0.198606549636201,-3.77828175166246,0.532041138129634,0.43019855242072,0.479862077590234,0.549175581507067,0,0,0,0,0,0,0,0,0,6.87900006877358,6.31449518096368,6.87007369414925,6.8790000687619,0,0,0,0,0,0
0,0,0,0,-4.08392185610583,-2.50319412412447,4.84270446570451,0.309508614534755,0.691026031055216,0.630046640125024,0.1724200487183,0,0,0,0,0,0,0,0,0,5.64781686291858,6.87899992252965,5.63877358172203,6.58904777320444,0,0,0,0,0,0
0.79596557616114,0.809670465590762,-1.91779107046638,-0.540394258543528,1.86651976779338,0.843332034501055,-3.90533803164648,0.302987291012642,0.239992043009885,0.668104184622327,0.635798174947756,0,0,0,0,0,0,0,0,0,1.39085981486025E-07,5.08953374179538E-06,0.310361078693933,0.00224056810994,0,0,0,0,0,0
0,0,0,0,2.4523425233921,4.43779901377238,2.248709508868,0.19185774102442,0.100495270754989,0.813263194669397,0.540087292908298,0,0,0,0,0,0,0,0,0,3.95496620966391,3.66945080659065,1.94640818104429,4.06331026007001,0,0,0,0,0,0
-3.99983312855907E-08,0.216871382022029,-1.45151246982811,0.202013022828304,0.946764668608496,0.975945715150256,4.30391976715844,0.204400772861998,0.625789620321694,0.21294860080882,0.721983773061842,0,0,0,0,0,0,0,0,0,3.96986870372216,3.64429695302786,1.92467221462474,4.07935653604918,0,0,0,0,0,0
0,0,0,0,-4.76264399703608,-1.23138856848863,1.05612838360096,0.209686012890236,0.671647570685501,0.690556026977217,0.167492359216474,0,0,0,0,0,0,0,0,0,6.87868303548623,6.87867582637267,6.87867448345926,6.87867815621072,0,0,0,0,0,0
-9.99995028263352E-09,-0.064880457520407,0.061497692493125,-0.50358109196924,4.20875551755945,-3.54139616756637,4.46262178742761,0.681163763649862,0.137887750423926,0.660085017783961,0.285115177902774,0,0,0,0,0,0,0,0,0,6.87868303548623,6.87867582637267,6.87867448345926,6.87867815621072,0,0,0,0,0,0
0,0,0,0,-3.40378470838078,-2.50134968909516,-4.50110944459204,0.205205625239843,0.712957699739557,0.661468658058903,0.10973232959233,0,0,0,0,0,0,0,0,0,0.000383333297483,0.000817456376662,0.282162893072457,0.003060318906404,0,0,0,0,0,0
0.500735316283456,-0.88434629986985,0.217841037485548,-0.840986255763078,2.65878682329136,3.41005490616164,-4.80558330840942,0.132812817774541,0.593245510557764,0.737032940207825,0.295301481009584,0,0,0,0,0,0,0,0,0,6.87746910202926,6.85607451375059,6.83873713260595,6.87890099503256,0,0,0,0,0,0
0,0,0,0,3.12365829678939,-1.14306231913288,3.93441028629978,0.568633836994229,0.558150628044883,0.262407857314666,0.54430281301666,0,0,0,0,0,0,0,0,0,0.006112248931506,-9.99693476342015E-09,0.188907906987793,0.002395979004074,0,0,0,0,0,0
0.386130239049006,-0.35862422280905,-0.534937958196413,-0.563452678549036,-1.57102089387187,2.70075239777045,4.51775558297403,0.326353016157472,0.670822917586408,0.411102824549985,0.523912960073335,0,0,0,0,0,0,0,0,0,6.87900006864634,6.87663913184913,6.69592590067343,6.87900006878453,0,0,0,0,0,0
0,0,0,0,-1.40753380614062,3.53786541686304,-2.01226178353332,0.521361571081279,0.111220776883707,0.692713683713748,0.485756938586342,0,0,0,0,0,0,0,0,0,2.34963814893615,0.013802593676435,1.49671873126201,0.002819226464083,0,0,0,0,0,0
0.198579310922427,0.075037546773161,-1.60216755825794,0.640363158109244,2.8660435367739,2.74788178801284,-4.78691837129504,0.655263726807961,0.429844187197305,0.021225472260984,0.620816319364857,0,0,0,0,0,0,0,0,0,4.52745752805222,6.87892153838511,5.37791448851668,6.87682923322769,0,0,0,0,0,0
0,0,0,0,4.83977453316722,2.153073038581,-4.44619582539055,0.54085480995212,0.350175851263575,0.067409115683948,0.761780125013901,0,0,0,0,0,0,0,0,0,6.87813912329933,6.87900006877484,6.87900006877238,6.87812859479287,0,0,0,0,0,0
0.067074295955273,0.346338715474032,-0.332519564446828,-0.304929432236221,-2.90685565476539,-4.44042594935235,-1.35237334487489,0.680199765717227,0.08851235438353,0.000418435806273,0.727663154729708,0,0,0,0,0,0,0,0,0,6.87813912329933,6.87900006877484,6.87900006877238,6.87812859479287,0,0,0,0,0,0
0,0,0,0,-0.204497901771534,3.68028315152854,-2.22798529660373,0.0370595322146,0.679836379539121,0.284758296916093,0.674805009217197,0,0,0,0,0,0,0,0,0,9.71255237486532E-08,1.69531485216552,0.429458756840355,1.6797302752455,0,0,0,0,0,0
0.739219628356322,-0.774845875895145,1.53063434660477,-2.15047428414851,0.13228967695057,-1.18255105966806,-2.56409329001433,0.007484319204261,0.562408387828806,0.01246424257353,0.826731778101531,0,0,0,0,0,0,0,0,0,6.53384299093427,4.49393034241871,6.87899913470706,4.42391409583152,0,0,0,0,0,0
0,0,0,0,-1.87447467712886,4.06354926872989,3.42388922870783,0.326692172095464,0.681482515945893,0.446456365428767,0.479093434436059,0,0,0,0,0,0,0,0,0,3.26249483953634,3.26418135183459,3.25988004422075,3.26274460987732,0,0,0,0,0,0
0.500000009999745,-0.309476015938562,0.106047307371636,0.016824285207165,4.09743175954775,2.27466902279864,-4.13100532484158,0.327960511753204,0.54135461129601,0.583687805901896,0.508611475293816,0,0,0,0,0,0,0,0,0,3.26249483953634,3.26418135183459,3.25988004422075,3.26274460987732,0,0,0,0,0,0
0,0,0,0,0.280820498614647,-4.25346903119727,2.94842636303782,0.591662327158855,0.535052854275489,0.114617649319778,0.592044701198338,0,0,0,0,0,0,0,0,0,0.099943026990819,0.271152525352545,0.224283329984219,0.269506628380914,0,0,0,0,0,0
0.512542808793642,0.356010556608085,0.146579150643076,0.491846528846288,-3.32429343302899,0.600203169507271,4.01779776316458,0.521811459509537,0.792817162932541,0.119255046372739,0.291430919428187,0,0,0,0,0,0,0,0,0,6.83317592395642,6.67830597955219,6.70936583773623,6.67410452339162,0,0,0,0,0,0
0,0,0,0,-0.29259686742931,-1.53708038536296,2.00887095234771,0.748121633799345,0.079774163990802,0.002596039158814,0.658743777489893,0,0,0,0,0,0,0,0,0,4.70536896367563,2.45043339877952,4.72999709269198,2.60270599507095,0,0,0,0,0,0
0.700025168309823,0.986181262160905,0.021987460108581,0.75861937474294,4.71165692682329,1.4372060213468,-3.10087084281578,0.353481742829703,0.774895222825112,0.489869253028892,0.186054201956877,0,0,0,0,0,0,0,0,0,2.11942051964648,4.42487011287234,2.30960121274834,4.38600219201429,0,0,0,0,0,0
0,0,0,0,-0.073744615653876,2.41497171616286,0.032494260416304,0.418698136462645,0.621338093464804,0.60519130086957,0.269024782285999,0,0,0,0,0,0,0,0,0,0.092060241823979,0.661203888055396,1.37890868730494,0.000399134670394,0,0,0,0,0,0
0.014579731229986,-0.677825591088501,-0.576372299520381,-0.435044150983462,1.11048963422718,3.87117425358271,-0.690772270900195,0.79071898199684,0.002816753828442,0.607994672246589,0.071400531703299,0,0,0,0,0,0,0,0,0,6.78328779008999,5.51527304866916,5.25524631812461,6.87895117642345,0,0,0,0,0,0
0,0,0,0,-0.312570158331428,0.347614554683321,-0.718603111605716,0.702352433110538,0.221209876582356,0.120865980499059,0.6657016335898,0,0,0,0,0,0,0,0,0,3.2754124370073E-07,4.02827991132743E-07,0.447838678085573,0.002262690111806,0,0,0,0,0,0
0.788090383759857,-2.36509262241464,0.769188506661144,-1.81240482991318,-1.92809988129796,1.19083720601837,-2.84191001420807,0.531675245247806,0.408370249399722,0.556171384288252,0.491150246151607,0,0,0,0,0,0,0,0,0,3.64074203317363,6.87899975116938,3.70964870633641,6.51888339497617,0,0,0,0,0,0
0,0,0,0,4.64020407305872,0.125044297241062,3.97272874344589,0.280039562786743,0.826940077516198,0.127307116400493,0.470681261136989,0,0,0,0,0,0,0,0,0,0.002238581895652,0.145196409467193,-9.99061108970886E-09,-9.99598175102508E-09,0,0,0,0,0,0
0.486106318049501,0.004501522552092,0.2358110530992,-0.578172438438266,-4.40479326097738,-1.65367343029858,-0.014429359357984,0.850517303301048,0.507174440255597,0.10184584713902,0.094983300413655,0,0,0,0,0,0,0,0,0,6.87900006876628,6.73363551595034,6.87737111274367,6.8790000687808,0,0,0,0,0,0
0,0,0,0,-4.9766995148596,-1.00645326685089,-0.419363636984558,0.291633374176028,0.704055553747199,0.341127478379283,0.550352428720925,0,0,0,0,0,0,0,0,0,6.73367075354679,5.95928493020841,6.87900005981545,6.10111122836276,0,0,0,0,0,0
0.369304554805971,-0.115461462074823,-0.175926108059958,-0.973309658571464,-1.18515980305124,2.5502498023529,-3.70673098037705,0.287486529816025,0.431878823521594,0.652261777152224,0.552618087863731,0,0,0,0,0,0,0,0,0,6.87466098994981,6.74455641810356,6.87900006867993,6.4577625414019,0,0,0,0,0,0
0,0,0,0,-4.87514455744149,-0.964776586312341,-0.065444333482971,0.409761127563807,0.483316059780992,0.561153755670123,0.532548464642168,0,0,0,0,0,0,0,0,0,9.07306068754011E-08,2.31231212184972,0.428499526214098,2.29019639840836,0,0,0,0,0,0
0.740439252809231,-2.16150236101794,1.2366292060587,-1.05404799850953,1.60491501307255,0.207388349082008,-1.00149823210602,0.755975770441154,0.577392146453588,0.267242665967284,0.153949021452951,0,0,0,0,0,0,0,0,0,6.72886229193532,6.87899589715942,6.87900000454925,6.73587080346946,0,0,0,0,0,0
0,0,0,0,2.14680421833201,2.13451665842044,-0.527327678567588,0.442894673456586,0.539934465798719,0.525802446796682,0.485640677671318,0,0,0,0,0,0,0,0,0,0.012700093711589,1.61205090183886,1.45117996824387E-07,1.12452780287146,0,0,0,0,0,0
0.796105978277527,1.1114358243286,2.05535393816153,-2.42336109529646,2.77442877645739,3.86686801778151,-4.54562571097625,0.571389223392781,0.12775139632006,0.636403154814029,0.502180207367456,0,0,0,0,0,0,0,0,0,3.00390501854682,6.85780241285539,2.69408140764556,6.68904485498462,0,0,0,0,0,0
0,0,0,0,-0.782846742151633,-0.467741169079987,1.1499601721359,0.063493728520652,0.58931321112969,0.666972657044241,0.451470885419984,0,0,0,0,0,0,0,0,0,9.51548283447931E-05,0.000461275170143,-9.96518673123046E-09,-9.97194174616286E-09,0,0,0,0,0,0
0.094312396291585,-0.212469745202143,0.275094809782216,0.426250651795366,-4.2271652352764,-3.39927162493147,0.229338720697785,0.406687067972317,0.882850196062551,0.019160836620324,0.234123946653057,0,0,0,0,0,0,0,0,0,9.51548283447931E-05,0.000461275170143,-9.96518673123046E-09,-9.97194174616286E-09,0,0,0,0,0,0
0,0,0,0,3.89625848581671,-2.61891665239747,1.1887441581014,0.682858561202714,0.532220216249925,0.329668769764592,0.376516040891942,0,0,0,0,0,0,0,0,0,0.001056783387214,-9.90004341003598E-09,0.174232292285052,0.002271649462298,0,0,0,0,0,0
0.407580282730623,-0.532327271566317,-0.137334123908582,-0.264787182319255,-0.201295963041069,3.79140201464795,-4.03241572744223,0.493763982979931,0.335609085732991,0.750495265242553,0.283408764038395,0,0,0,0,0,0,0,0,0,6.87900006854734,6.87638510058033,6.70558716252371,6.87900005665289,0,0,0,0,0,0
0,0,0,0,3.82247046112281,-4.50506495240863,-0.778898404934294,0.531243043548198,0.834255377818746,0.021124673302978,0.14612508833185,0,0,0,0,0,0,0,0,0,0.008922000021872,-9.99682450353096E-09,0.231883713892868,0.00243098163176,0,0,0,0,0,0
0.316577065798161,0.073281407178595,-0.020160340819335,0.796933265880289,3.28892994402862,-2.95907327020822,4.63372330695049,0.378338363108493,0.081927722215078,0.568869811310073,0.725627362434105,0,0,0,0,0,0,0,0,0,6.87900006878508,6.87652685603487,6.65604021534117,6.87900006878689,0,0,0,0,0,0
0,0,0,0,3.6573045255467,-3.9807130114317,-0.777770191203385,0.140792153663091,0.178464257676797,0.885337588160343,0.405592693707869,0,0,0,0,0,0,0,0,0,4.82232706117111,0.31823000460474,0.337814172231693,6.87871057569018,0,0,0,0,0,0
-2.99999510074154E-08,0.013104953602716,-0.11427530435528,-1.08036277873804,-2.9988950039322,3.62439777265246,4.9456706564085,0.370136083494566,0.784950936705337,0.294455672681735,0.400183912078265,0,0,0,0,0,0,0,0,0,6.87883452101834,0.415406865128118,0.423575264764948,6.87884717237301,0,0,0,0,0,0
0,0,0,0,-1.78439361477775,-1.31747584644857,0.05251156115544,0.528734492105219,0.489559914705113,0.683645467569029,0.115757511395515,0,0,0,0,0,0,0,0,0,0.4678680743692,0.466742621075672,0.501054303282822,0.505635999933862,0,0,0,0,0,0
-9.99914080471129E-09,-0.201478714871379,-0.364032168185368,0.193514353198406,-2.57034167340087,1.81103656610319,4.17511813874459,0.373806927255519,0.552925246885127,0.380214685127403,0.640295904802052,0,0,0,0,0,0,0,0,0,0.4678680743692,0.466742621075672,0.501054303282822,0.505635999933862,0,0,0,0,0,0
0,0,0,0,-1.94827140974002,4.90983246898612,-2.67538455043472,0.481809575323294,0.653728901456474,0.030860751920473,0.582705474934123,0,0,0,0,0,0,0,0,0,6.87899974788063,6.87897668606764,6.69807881973602,6.70161047744956,0,0,0,0,0,0
0.788062718567827,1.03413181543024,0.531709678127409,-2.40304238373006,2.41774980735713,-0.020393483042357,-2.15525471834829,0.67733515062758,0.627938044744595,0.221335536731526,0.312924089623053,0,0,0,0,0,0,0,0,0,1.89251949760167,1.51167131738412E-07,2.2499500722954,0.026122427321826,0,0,0,0,0,0
0,0,0,0,0.227281691327023,1.07061162736027,0.344036686936228,0.422823492034597,0.521372651780985,0.443513263611597,0.593874429117067,0,0,0,0,0,0,0,0,0,3.36244156883537E-07,3.86612547725449,0.456951925206737,3.83023033779375,0,0,0,0,0,0
0.770309517068068,1.61224262268178,2.45082070229758,-0.708496839724622,4.28824629168181,0.836810928068036,-4.47100848687002,0.604749164054237,0.519341889664676,0.601780111289269,0.049225479905228,0,0,0,0,0,0,0,0,0,6.87899958148123,1.77745128331684,6.4231032410325,1.72891299225261,0,0,0,0,0,0
